               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 311,            0.026677,           0.0083712,            0.023872,             0.55459,             0.30932,             0.45092,             0.27901,            0.019576,           0.0072502,            0.063336,           0.0023275,           0.0023275,           0.0023275
                 312,             0.02377,           0.0080582,            0.020563,             0.54582,             0.36487,             0.46566,             0.28885,            0.019936,           0.0073466,             0.06053,           0.0023028,           0.0023028,           0.0023028
                 313,            0.026211,           0.0085233,            0.021999,             0.57088,             0.39277,             0.44794,             0.27596,            0.020581,           0.0075316,            0.059454,            0.002278,            0.002278,            0.002278
                 314,            0.023336,           0.0078353,            0.018622,             0.59296,             0.38212,             0.42652,             0.25523,            0.020704,           0.0078914,            0.058751,           0.0022533,           0.0022533,           0.0022533
                 315,            0.025076,           0.0079574,            0.016768,             0.59198,             0.40455,             0.48021,             0.29288,            0.020798,           0.0069474,            0.056847,           0.0022285,           0.0022285,           0.0022285
                 316,            0.023961,           0.0082637,            0.021079,             0.66392,             0.41486,              0.4636,             0.27586,            0.020605,           0.0073748,            0.058576,           0.0022038,           0.0022038,           0.0022038
                 317,            0.023168,           0.0078981,            0.018245,             0.63047,             0.37653,             0.45785,               0.291,            0.020265,            0.007907,            0.058938,            0.002179,            0.002179,            0.002179
                 318,            0.025526,           0.0083088,            0.022626,             0.63978,             0.41805,             0.49441,             0.30179,            0.019939,           0.0069634,            0.057149,           0.0021543,           0.0021543,           0.0021543
                 319,            0.023632,           0.0080944,            0.021544,             0.58432,             0.38837,              0.4935,             0.30238,            0.019621,           0.0072853,            0.058769,           0.0021295,           0.0021295,           0.0021295
                 320,            0.023595,           0.0082429,            0.021122,             0.59251,             0.29008,             0.39115,             0.23602,            0.020783,           0.0085971,            0.065853,           0.0021048,           0.0021048,           0.0021048
                 321,            0.025069,           0.0086103,            0.023838,             0.66337,             0.21873,             0.35217,             0.21711,             0.02237,            0.010259,            0.072957,             0.00208,             0.00208,             0.00208
                 322,            0.024619,           0.0084222,            0.024445,             0.61647,             0.22686,             0.37488,             0.24507,            0.020454,           0.0088517,             0.07423,           0.0020553,           0.0020553,           0.0020553
                 323,            0.020668,            0.007838,             0.01824,             0.58469,             0.29042,              0.3874,             0.26267,            0.020246,           0.0080958,            0.070673,           0.0020305,           0.0020305,           0.0020305
                 324,            0.024094,           0.0081935,              0.0215,             0.58412,             0.28345,              0.3805,             0.25478,            0.019725,           0.0079468,            0.070905,           0.0020058,           0.0020058,           0.0020058
                 325,            0.020451,           0.0075238,            0.016237,             0.60429,             0.29058,             0.39065,             0.25791,            0.019883,           0.0081474,            0.070837,            0.001981,            0.001981,            0.001981
                 326,            0.023294,           0.0074735,            0.018614,             0.64268,             0.26023,             0.35215,             0.22462,            0.020354,           0.0084899,            0.070629,           0.0019563,           0.0019563,           0.0019563
